frame,id,x,y,image_index,angle
329,20,436,366,1,-268
329,21,443,370,1,-257
329,22,547,596,0,10
329,23,29,387,1,84
329,24,485,466,0,86
329,25,28,389,1,-266
329,26,30,337,1,-265
329,27,441,371,1,84
329,28,111,532,1,55
329,29,485,467,0,88
329,30,485,467,0,86
329,31,442,371,1,-257
329,32,91,676,1,-105
329,33,442,369,1,75
329,34,485,461,0,-263
329,35,23,380,1,73
329,36,524,104,1,70
329,37,493,467,0,-80
329,38,488,467,0,-108
329,39,110,532,1,53
329,40,488,467,0,-107
329,41,488,467,0,-103
329,42,109,532,1,56
329,43,31,338,1,-260
329,44,706,729,1,12
329,45,707,726,0,11
329,46,91,677,1,-109
329,47,27,387,1,84
329,48,30,337,1,-268
329,49,97,677,1,-105
330,0,488,467,0,-103
330,1,433,371,1,90
330,2,593,409,1,-207
330,3,92,676,1,-110
330,4,523,104,1,68
330,5,705,727,0,13
330,6,108,532,1,55
330,7,25,380,1,72
330,8,25,379,1,69
330,9,109,532,1,51
330,10,105,532,1,56
330,11,94,677,0,-108
330,12,32,330,1,86
330,13,592,410,1,-206
330,14,594,409,1,-198
330,15,489,460,0,-83
330,16,94,678,0,-106
330,17,23,378,1,68
330,18,706,724,0,13
330,19,593,412,1,-207
330,20,433,366,1,-266
330,21,440,371,1,-258
330,22,547,594,0,10
330,23,26,386,1,81
330,24,488,467,0,-102
330,25,25,389,1,-269
330,26,27,338,1,-257
330,27,438,370,1,83
330,28,108,531,1,55
330,29,488,468,0,-104
330,30,488,467,0,-104
330,31,439,372,1,-257
330,32,94,677,0,-105
330,33,439,368,1,76
330,34,488,461,0,-96
330,35,21,379,1,71
330,36,521,103,1,70
330,37,496,467,1,-81
330,38,491,467,1,-89
330,39,108,530,1,53
330,40,491,467,1,-88
330,41,491,467,1,-95
330,42,106,530,1,55
330,43,28,339,1,-253
330,44,705,726,0,11
330,45,706,723,1,11
330,46,94,678,0,-109
330,47,24,386,1,80
330,48,27,337,1,-260
330,49,100,678,1,-105
331,0,491,467,1,-95
331,1,430,370,1,89
331,2,592,412,1,-207
331,3,95,677,0,-111
331,4,520,103,1,67
331,5,705,724,1,13
331,6,106,530,1,55
331,7,22,379,1,70
331,8,22,378,1,66
331,9,106,530,1,51
331,10,103,531,1,55
331,11,97,678,1,-108
331,12,29,331,1,-265
331,13,591,412,1,-206
331,14,593,411,1,-198
331,15,492,461,1,-113
331,16,97,679,1,-106
331,17,20,377,1,64
331,18,705,721,0,13
331,19,591,415,1,-207
331,20,430,366,1,-265
331,21,437,371,1,-259
331,22,546,591,0,10
331,23,23,385,1,76
331,24,491,467,1,-94
331,25,22,389,1,89
331,26,24,339,1,-251
331,27,435,370,1,83
331,28,106,529,1,56
331,29,491,468,1,-96
331,30,491,468,1,-99
331,31,436,373,1,-259
331,32,97,678,1,-106
331,33,436,367,1,78
331,34,491,461,1,-85
331,35,18,377,1,67
331,36,519,102,1,70
331,37,499,466,1,-80
331,38,494,467,1,-89
331,39,105,529,1,54
331,40,494,467,1,-88
331,41,494,468,1,-95
331,42,104,528,1,55
331,43,25,340,1,-248
331,44,705,723,0,11
331,45,706,720,0,11
331,46,97,679,1,-108
331,47,21,385,1,75
331,48,24,338,1,-253
331,49,103,678,1,-105
332,0,494,468,1,-94
332,1,427,370,1,88
332,2,591,414,1,-207
332,3,97,678,1,-110
332,4,517,102,1,67
332,5,704,721,0,14
332,6,103,528,1,55
332,7,19,378,1,67
332,8,20,377,1,64
332,9,104,528,1,51
332,10,100,529,0,54
332,11,100,679,1,-108
332,12,26,331,1,-257
332,13,589,415,1,-205
332,14,592,414,1,-198
332,15,495,460,1,-72
332,16,100,679,1,-105
332,17,17,375,1,61
332,18,704,718,0,13
332,19,590,417,1,-207
332,20,427,366,1,-264
332,21,434,372,1,-260
332,22,546,588,0,10
332,23,20,384,1,70
332,24,494,467,1,-94
332,25,19,389,1,83
332,26,21,340,1,-246
332,27,432,370,1,83
332,28,103,527,0,57
332,29,494,468,1,-95
332,30,494,467,1,-71
332,31,433,373,1,-261
332,32,100,678,1,-105
332,33,433,367,1,79
332,34,494,461,1,-86
332,35,15,376,1,63
332,36,516,101,1,70
332,37,502,466,1,-80
332,38,497,467,1,-88
332,39,103,527,0,54
332,40,497,467,1,-88
332,41,497,468,1,-94
332,42,101,527,0,56
332,43,22,342,1,-242
332,44,704,720,0,10
332,45,705,718,0,11
332,46,100,680,1,-109
332,47,18,384,1,70
332,48,21,339,1,-247
332,49,106,679,1,-105
333,0,497,468,1,-93
333,1,424,370,1,89
333,2,589,417,1,-206
333,3,100,679,1,-110
333,4,515,101,1,67
333,5,703,718,0,13
333,6,101,527,0,54
333,7,17,377,1,63
333,8,17,375,1,61
333,9,102,526,0,52
333,10,98,527,1,54
333,11,103,680,0,-108
333,12,23,332,1,-251
333,13,588,418,1,-205
333,14,591,417,1,-199
333,15,498,459,1,-75
333,16,102,680,0,-105
333,17,15,374,0,58
333,18,704,715,0,12
333,19,589,420,1,-207
333,20,424,367,1,-264
333,21,431,372,1,-261
333,22,545,585,0,10
333,23,17,383,1,67
333,24,497,467,1,-93
333,25,16,388,1,76
333,26,18,342,0,-241
333,27,429,369,1,84
333,28,101,526,1,57
333,29,497,468,1,-95
333,30,497,466,1,-72
333,31,430,373,1,-262
333,32,103,679,0,-106
333,33,430,366,1,81
333,34,497,461,1,-87
333,35,13,375,1,60
333,36,513,100,1,70
333,37,504,465,1,-79
333,38,500,467,1,-88
333,39,100,525,1,54
333,40,500,467,1,-88
333,41,500,468,1,-93
333,42,99,525,1,56
333,43,19,344,0,-238
333,44,704,718,0,10
333,45,705,715,0,11
333,46,103,681,0,-108
333,47,15,383,1,65
333,48,18,341,1,-242
333,49,109,680,0,-106
334,0,500,468,1,-93
334,1,421,370,1,88
334,2,588,420,1,-206
334,3,103,681,0,-111
334,4,512,100,1,67
334,5,703,715,0,12
334,6,98,525,1,55
334,7,14,375,1,61
334,8,14,373,1,59
334,9,99,524,1,52
334,10,96,525,1,52
334,11,105,681,0,-108
334,12,19,334,1,-246
334,13,587,421,1,-204
334,14,590,420,1,-200
334,15,501,459,1,-77
334,16,105,681,0,-105
334,17,12,372,0,56
334,18,703,712,0,12
334,19,587,423,1,-207
334,20,421,367,1,-262
334,21,428,373,0,-262
334,22,545,582,0,10
334,23,14,382,1,62
334,24,500,467,1,-91
334,25,13,387,1,70
334,26,15,344,0,-237
334,27,426,369,1,84
334,28,98,524,1,57
334,29,500,469,1,-93
334,30,499,465,1,-72
334,31,427,374,0,-263
334,32,106,680,0,-105
334,33,427,366,0,83
334,34,500,461,1,-89
334,35,10,373,0,57
334,36,510,99,1,70
334,37,507,465,1,-80
334,38,503,467,1,-87
334,39,98,523,1,55
334,40,503,467,1,-87
334,41,503,468,1,-92
334,42,96,523,1,56
334,43,16,346,0,-235
334,44,703,715,0,10
334,45,704,712,1,11
334,46,106,681,0,-108
334,47,12,381,1,60
334,48,15,343,0,-238
334,49,111,681,0,-107
335,0,503,468,1,-92
335,1,418,370,1,88
335,2,587,422,1,-206
335,3,106,682,0,-110
335,4,509,98,1,66
335,5,702,712,1,11
335,6,96,523,1,55
335,7,11,373,0,58
335,8,12,372,0,59
335,9,97,522,1,52
335,10,93,523,1,52
335,11,108,682,0,-108
335,12,16,336,1,-241
335,13,586,423,0,-204
335,14,589,423,0,-200
335,15,504,458,1,-79
335,16,108,682,0,-106
335,17,10,370,0,55
335,18,702,709,1,12
335,19,586,425,1,-207
335,20,418,368,1,-262
335,21,425,373,0,-263
335,22,544,579,0,10
335,23,11,380,1,59
335,24,503,467,1,-90
335,25,10,386,1,64
335,26,12,346,0,-235
335,27,423,369,1,84
335,28,96,522,1,57
335,29,503,469,0,-92
335,30,502,464,1,-73
335,31,424,374,0,-265
335,32,109,681,0,-105
335,33,424,366,1,85
335,34,503,461,1,-90
335,35,8,371,0,54
335,36,507,98,1,69
335,37,510,464,1,-81
335,38,506,467,1,-86
335,39,95,522,1,55
335,40,506,466,1,-87
335,41,506,468,1,-90
335,42,94,522,1,55
335,43,12,348,0,-233
335,44,703,712,1,10
335,45,703,709,0,12
335,46,108,682,0,-107
335,47,10,380,0,57
335,48,12,345,0,-234
335,49,114,682,0,-107
336,0,506,468,1,-92
336,1,415,370,1,88
336,2,585,425,1,-206
336,3,109,683,0,-110
336,4,506,97,1,66
336,5,701,709,0,11
336,6,93,521,1,56
336,7,9,372,0,57
336,8,9,370,0,58
336,9,94,520,1,52
336,10,91,522,1,51
336,11,111,683,0,-109
336,12,13,338,1,-237
336,13,585,426,0,-203
336,14,588,426,0,-200
336,15,507,458,1,-82
336,16,111,683,0,-105
336,17,7,368,0,54
336,18,702,706,1,13
336,19,585,428,1,-207
336,20,415,368,1,-261
336,21,422,373,1,-265
336,22,543,576,0,10
336,23,8,378,1,56
336,24,506,467,1,-89
336,25,7,384,1,59
336,26,10,348,0,-232
336,27,420,369,1,86
336,28,93,521,1,57
336,29,506,469,0,-91
336,30,505,463,1,-75
336,31,421,374,0,-266
336,32,111,682,0,-105
336,33,421,365,0,87
336,34,506,461,1,-91
336,35,5,369,0,53
336,36,505,97,1,69
336,37,513,464,1,-81
336,38,509,467,1,-86
336,39,93,520,1,55
336,40,509,466,1,-86
336,41,509,468,1,-89
336,42,91,520,1,55
336,43,9,351,0,-231
336,44,702,709,1,10
336,45,703,706,1,12
336,46,111,683,0,-106
336,47,7,378,0,53
336,48,9,347,0,-232
336,49,117,683,0,-107
337,0,509,468,1,-90
337,1,412,370,0,88
337,2,584,428,1,-205
337,3,112,684,0,-110
337,4,504,96,1,67
337,5,701,706,1,11
337,6,91,520,1,56
337,7,6,370,0,56
337,8,7,369,0,57
337,9,92,519,1,53
337,10,89,520,1,51
337,11,114,684,0,-109
337,12,10,340,0,-232
337,13,583,429,1,-202
337,14,587,428,1,-201
337,15,510,457,1,-85
337,16,114,683,0,-106
337,17,5,367,0,53
337,18,701,703,0,12
337,19,583,431,1,-207
337,20,412,369,1,-261
337,21,419,373,0,-267
337,22,543,573,0,10
337,23,6,376,0,53
337,24,509,467,0,-89
337,25,5,382,0,54
337,26,7,351,0,-231
337,27,417,368,0,87
337,28,91,519,1,57
337,29,509,469,0,-89
337,30,508,463,1,-76
337,31,418,374,0,-267
337,32,114,683,0,-106
337,33,417,365,0,89
337,34,509,461,0,-92
337,35,3,368,0,52
337,36,502,96,1,68
337,37,516,463,1,-82
337,38,512,466,1,-85
337,39,91,518,1,55
337,40,512,466,1,-86
337,41,512,468,1,-88
337,42,89,518,1,55
337,43,7,353,0,-230
337,44,702,706,0,10
337,45,702,703,0,12
337,46,114,684,0,-105
337,47,4,376,0,51
337,48,6,350,0,-230
337,49,120,683,0,-108
338,0,512,468,1,-89
338,1,409,370,0,88
338,2,583,430,1,-204
338,3,115,685,0,-110
338,4,501,95,1,67
338,5,700,703,0,10
338,6,88,518,1,56
338,7,4,368,0,56
338,8,4,367,0,57
338,9,90,517,1,53
338,10,86,518,1,50
338,11,117,685,1,-109
338,12,7,343,0,-230
338,13,582,432,1,-203
338,14,585,431,1,-202
338,15,513,457,1,-87
338,16,117,684,1,-105
338,17,3,365,0,54
338,18,701,700,0,13
338,19,582,433,1,-206
338,20,409,369,1,-260
338,21,416,373,0,-268
338,22,542,570,0,10
338,23,3,374,0,51
338,24,512,467,1,-87
338,25,2,380,0,51
338,26,4,353,0,-230
338,27,414,368,0,88
338,28,88,517,1,57
338,29,512,468,0,-88
338,30,511,462,1,-77
338,31,415,374,0,-269
338,32,117,683,1,-107
338,33,414,365,0,-269
338,34,512,461,1,-92
338,35,0,366,0,52
338,36,499,95,1,68
338,37,519,463,1,-82
338,38,515,466,1,-84
338,39,88,516,1,55
338,40,515,466,1,-86
338,41,515,468,1,-87
338,42,86,516,1,55
338,43,4,356,0,-229
338,44,701,703,0,10
338,45,702,700,1,12
338,46,117,685,1,-105
338,47,2,373,0,49
338,48,3,352,0,-229
338,49,123,684,1,-108
339,0,515,468,1,-88
339,1,406,370,0,88
339,2,582,433,1,-203
339,3,117,686,1,-109
339,4,498,94,1,67
339,5,700,700,1,10
339,6,86,516,1,56
339,7,1,367,0,55
339,8,1,365,0,57
339,9,87,515,1,53
339,10,84,516,1,49
339,11,120,685,1,-108
339,12,3,346,0,-228
339,13,581,434,1,-202
339,14,584,434,1,-203
339,15,516,457,1,-90
339,16,120,685,1,-105
339,17,0,363,0,55
339,18,700,697,1,12
339,19,581,436,1,-206
339,20,406,369,1,-261
339,21,413,373,0,-270
339,22,542,567,0,10
339,23,0,372,0,50
339,24,515,467,1,-86
339,25,0,378,0,48
339,26,1,355,0,-229
339,27,411,368,0,89
339,28,86,516,1,57
339,29,515,468,0,-86
339,30,514,461,1,-78
339,31,412,374,0,89
339,32,120,684,1,-108
339,33,411,366,0,-268
339,34,515,461,1,-93
339,35,-2,364,0,52
339,36,496,94,1,68
339,37,522,462,1,-82
339,38,518,466,1,-84
339,39,86,515,1,55
339,40,518,466,1,-86
339,41,518,468,1,-87
339,42,84,515,1,56
339,43,1,358,0,-229
339,44,701,700,1,10
339,45,701,697,0,13
339,46,120,686,1,-106
339,47,-1,371,0,48
339,48,0,355,0,-228
339,49,126,685,1,-108
340,0,518,468,1,-87
340,1,403,370,0,88
340,2,581,436,1,-203
340,3,120,687,1,-108
340,4,495,92,1,67
340,5,699,697,0,10
340,6,83,515,1,56
340,7,-1,365,0,56
340,8,-1,364,0,57
340,9,85,513,1,53
340,10,82,514,1,49
340,11,123,686,1,-108
340,12,0,349,0,-227
340,13,580,437,1,-202
340,14,583,437,1,-203
340,15,519,457,1,-92
340,16,123,686,1,-105
340,17,-2,362,0,56
340,18,699,694,0,12
340,19,579,439,1,-206
340,20,403,370,0,-261
340,21,410,373,0,89
340,22,541,564,0,10
340,23,-2,369,0,49
340,24,518,467,1,-85
340,25,747,375,0,48
340,26,-2,358,0,-230
340,27,408,368,0,90
340,28,83,514,1,57
340,29,518,468,0,-86
340,30,517,461,1,-80
340,31,408,374,0,88
340,32,123,685,1,-108
340,33,408,366,0,-267
340,34,518,461,1,-93
340,35,748,362,0,52
340,36,493,93,1,67
340,37,525,462,1,-82
340,38,521,465,1,-84
340,39,83,513,1,55
340,40,521,465,1,-85
340,41,521,467,1,-86
340,42,81,513,1,55
340,43,-2,361,0,-230
340,44,700,697,0,11
340,45,700,694,1,13
340,46,123,686,1,-105
340,47,747,369,0,48
340,48,-2,357,1,-229
340,49,129,686,1,-108
341,0,521,468,1,-85
341,1,400,369,0,89
341,2,579,439,1,-203
341,3,123,687,0,-108
341,4,492,91,1,68
341,5,699,694,1,10
341,6,81,513,1,56
341,7,748,363,0,56
341,8,747,362,0,59
341,9,83,511,1,54
341,10,79,512,1,49
341,11,125,687,1,-108
341,12,-3,352,0,-226
341,13,579,440,1,-203
341,14,582,439,1,-205
341,15,522,458,1,-94
341,16,126,687,1,-106
341,17,747,360,0,58
341,18,699,691,1,12
341,19,578,441,1,-205
341,20,400,370,0,-261
341,21,407,373,0,88
341,22,541,561,0,10
341,23,747,367,0,49
341,24,521,466,1,-84
341,25,745,373,0,46
341,26,747,360,0,-230
341,27,405,368,0,90
341,28,81,513,1,56
341,29,521,468,1,-85
341,30,520,460,1,-83
341,31,405,374,0,87
341,32,126,686,1,-108
341,33,405,366,0,-265
341,34,521,461,1,-94
341,35,745,360,0,55
341,36,491,91,1,67
341,37,528,462,1,-82
341,38,524,465,1,-84
341,39,81,511,1,56
341,40,524,465,1,-84
341,41,524,467,1,-84
341,42,79,511,1,55
341,43,747,363,0,-231
341,44,699,694,1,11
341,45,700,691,1,12
341,46,126,687,1,-106
341,47,745,367,0,48
341,48,747,360,0,-230
341,49,131,687,1,-108
342,0,524,467,1,-85
342,1,397,369,0,90
342,2,578,441,1,-203
342,3,126,688,1,-107
342,4,490,90,1,68
342,5,698,691,1,10
342,6,78,511,1,56
342,7,745,362,0,57
342,8,745,360,0,60
342,9,80,510,0,54
342,10,77,510,1,48
342,11,128,688,1,-107
342,12,747,355,0,-226
342,13,578,443,1,-203
342,14,581,442,1,-205
342,15,525,458,1,-96
342,16,129,687,1,-106
342,17,745,358,0,60
342,18,698,689,1,12
342,19,577,444,0,-205
342,20,397,371,0,-262
342,21,404,373,0,87
342,22,540,558,0,10
342,23,745,365,0,49
342,24,524,466,0,-84
342,25,742,370,0,44
342,26,745,362,0,-231
342,27,402,368,0,-269
342,28,78,511,1,55
342,29,524,467,0,-83
342,30,523,460,0,-84
342,31,402,374,0,86
342,32,129,687,1,-108
342,33,402,366,0,-263
342,34,524,462,1,-95
342,35,743,359,0,57
342,36,488,90,1,68
342,37,531,461,1,-83
342,38,527,465,1,-84
342,39,78,510,1,55
342,40,527,465,1,-83
342,41,527,467,1,-84
342,42,76,509,1,54
342,43,744,365,0,-233
342,44,699,691,0,10
342,45,699,688,1,13
342,46,129,688,1,-105
342,47,743,364,0,49
342,48,744,362,0,-231
342,49,134,688,1,-109
343,0,527,467,1,-84
343,1,394,369,0,-270
343,2,577,444,0,-202
343,3,129,689,1,-107
343,4,487,89,1,68
343,5,698,688,0,9
343,6,76,510,1,55
343,7,742,360,0,58
343,8,742,359,0,61
343,9,78,508,1,54
343,10,75,508,1,48
343,11,131,689,1,-107
343,12,744,358,0,-226
343,13,576,445,0,-203
343,14,579,445,0,-205
343,15,528,458,1,-97
343,16,131,688,1,-105
343,17,742,357,0,62
343,18,697,686,1,12
343,19,575,447,0,-206
343,20,394,371,0,-261
343,21,401,373,0,86
343,22,540,555,0,10
343,23,743,363,0,50
343,24,527,466,0,-83
343,25,740,368,0,43
343,26,742,364,0,-232
343,27,399,368,0,-268
343,28,76,509,1,56
343,29,527,467,1,-83
343,30,526,460,0,-85
343,31,399,374,0,85
343,32,131,688,1,-109
343,33,399,367,0,-262
343,34,527,462,1,-94
343,35,740,357,0,58
343,36,485,89,1,68
343,37,534,461,0,-83
343,38,530,464,1,-84
343,39,76,508,1,55
343,40,530,464,1,-84
343,41,530,466,1,-83
343,42,74,508,1,54
343,43,741,367,0,-235
343,44,698,688,1,10
343,45,698,685,1,13
343,46,132,689,1,-106
343,47,740,362,0,49
343,48,741,364,0,-232
343,49,137,689,1,-109
344,0,530,467,1,-82
344,1,391,370,0,-269
344,2,576,447,0,-205
344,3,132,690,1,-106
344,4,484,88,1,67
344,5,697,685,1,9
344,6,74,508,1,56
344,7,740,359,0,60
344,8,740,358,0,63
344,9,75,506,1,56
344,10,73,506,1,49
344,11,134,690,1,-106
344,12,741,361,0,-227
344,13,575,448,0,-207
344,14,578,448,0,-208
344,15,531,459,0,-97
344,16,134,689,1,-105
344,17,740,356,0,65
344,18,697,683,1,11
344,19,574,450,0,-211
344,20,391,372,0,-263
344,21,398,373,0,85
344,22,539,552,0,10
344,23,740,361,0,51
344,24,530,465,0,-83
344,25,738,365,0,42
344,26,739,366,0,-234
344,27,396,368,0,-266
344,28,73,507,1,56
344,29,530,467,0,-82
344,30,529,460,0,-85
344,31,396,373,0,85
344,32,134,689,1,-108
344,33,396,367,0,-261
344,34,530,462,0,-94
344,35,738,356,0,60
344,36,482,88,1,68
344,37,537,461,0,-83
344,38,533,464,0,-83
344,39,73,506,1,56
344,40,533,464,0,-83
344,41,533,466,0,-82
344,42,72,506,1,54
344,43,739,369,0,-237
344,44,698,685,1,9
344,45,698,682,1,14
344,46,134,690,0,-106
344,47,738,360,0,50
344,48,739,366,0,-234
344,49,140,690,1,-109
345,0,533,466,0,-80
345,1,388,370,0,-268
345,2,574,450,0,-211
345,3,135,691,1,-106
345,4,481,87,1,68
345,5,697,682,1,9
345,6,71,506,1,56
345,7,737,357,0,62
345,8,737,356,0,64
345,9,73,505,1,56
345,10,70,504,1,49
345,11,137,691,0,-106
345,12,738,363,0,-228
345,13,573,451,0,-212
345,14,576,450,0,-214
345,15,534,459,0,-96
345,16,137,690,1,-105
345,17,737,355,0,67
345,18,696,680,0,12
345,19,572,452,0,-216
345,20,388,372,0,-263
345,21,395,372,0,85
345,22,539,549,0,10
345,23,738,359,0,53
345,24,533,465,0,-83
345,25,735,363,0,43
345,26,737,368,0,-236
345,27,393,369,0,-266
345,28,71,506,1,55
345,29,533,466,0,-81
345,30,532,459,0,-86
345,31,392,373,0,85
345,32,137,690,1,-109
345,33,392,368,0,-261
345,34,533,462,0,-94
345,35,735,354,0,62
345,36,480,87,1,68
345,37,540,460,0,-84
345,38,536,464,0,-83
345,39,71,505,1,56
345,40,537,464,0,-83
345,41,536,466,0,-82
345,42,69,504,1,53
345,43,736,371,0,-241
345,44,697,682,0,10
345,45,697,679,0,14
345,46,137,690,0,-106
345,47,735,358,0,51
345,48,736,368,0,-237
345,49,143,691,0,-109
346,0,536,466,0,-80
346,1,385,370,0,-268
346,2,572,453,0,-214
346,3,137,692,0,-105
346,4,479,86,1,68
346,5,696,680,0,10
346,6,69,505,1,55
346,7,735,356,0,63
346,8,734,355,0,67
346,9,70,503,1,57
346,10,68,502,1,50
346,11,140,692,0,-105
346,12,735,366,0,-231
346,13,571,454,0,-216
346,14,574,453,0,-218
346,15,537,459,0,-96
346,16,140,691,0,-106
346,17,734,354,0,70
346,18,696,677,0,12
346,19,569,455,0,-219
346,20,385,372,0,-264
346,21,391,372,0,85
346,22,538,546,0,10
346,23,735,357,0,55
346,24,536,465,0,-82
346,25,733,360,0,43
346,26,734,370,0,-240
346,27,390,369,0,-266
346,28,68,504,1,55
346,29,536,466,0,-81
346,30,536,459,0,-88
346,31,389,373,0,85
346,32,140,691,0,-110
346,33,389,368,0,-259
346,34,537,462,0,-94
346,35,732,353,0,64
346,36,477,86,1,67
346,37,543,460,0,-85
346,38,540,463,0,-83
346,39,68,503,1,56
346,40,540,463,0,-82
346,41,540,465,0,-81
346,42,67,502,1,52
346,43,733,372,0,-245
346,44,697,679,0,10
346,45,696,677,1,15
346,46,140,691,1,-105
346,47,733,357,0,53
346,48,733,370,0,-240
346,49,146,692,1,-110
347,0,539,465,0,-80
347,1,382,370,0,-267
347,2,570,456,0,-217
347,3,140,692,1,-105
347,4,476,85,1,68
347,5,696,677,1,10
347,6,66,503,1,55
347,7,732,355,0,65
347,8,731,354,0,69
347,9,68,501,1,57
347,10,66,500,1,51
347,11,143,692,1,-106
347,12,732,368,0,-233
347,13,569,457,0,-218
347,14,571,456,0,-221
347,15,540,460,0,-97
347,16,143,691,1,-106
347,17,731,353,0,73
347,18,695,674,0,12
347,19,567,458,0,-221
347,20,382,373,0,-264
347,21,388,372,0,85
347,22,538,543,0,10
347,23,733,356,0,57
347,24,540,464,0,-82
347,25,731,358,0,45
347,26,731,371,0,-244
347,27,387,369,0,-265
347,28,66,502,1,56
347,29,540,465,0,-80
347,30,539,459,0,-89
347,31,386,372,0,85
347,32,143,692,1,-109
347,33,386,369,0,-259
347,34,540,463,0,-93
347,35,729,352,0,67
347,36,474,85,1,67
347,37,546,460,0,-86
347,38,543,463,0,-83
347,39,66,501,1,55
347,40,543,463,0,-83
347,41,543,465,0,-81
347,42,65,500,1,52
347,43,730,373,0,-249
347,44,696,676,0,10
347,45,695,674,1,14
347,46,143,692,0,-106
347,47,730,355,0,56
347,48,730,371,0,-244
347,49,148,693,1,-110
348,0,543,464,0,-80
348,1,379,370,0,-266
348,2,568,458,0,-219
348,3,143,693,0,-105
348,4,473,83,1,69
348,5,695,674,1,10
348,6,64,501,1,55
348,7,729,353,0,68
348,8,728,353,0,71
348,9,65,500,1,57
348,10,64,498,1,51
348,11,146,693,0,-105
348,12,729,370,0,-236
348,13,566,460,0,-221
348,14,569,458,0,-223
348,15,544,460,0,-97
348,16,146,692,0,-106
348,17,728,352,1,76
348,18,694,671,1,12
348,19,565,461,0,-223
348,20,379,373,0,-265
348,21,385,371,0,85
348,22,537,540,0,10
348,23,730,354,0,60
348,24,543,464,0,-82
348,25,728,356,0,48
348,26,729,372,0,-249
348,27,384,369,0,-266
348,28,63,501,1,55
348,29,543,464,0,-80
348,30,543,459,0,-90
348,31,383,372,0,85
348,32,146,693,0,-110
348,33,383,370,0,-259
348,34,544,463,0,-93
348,35,727,351,0,71
348,36,471,83,1,67
348,37,549,460,0,-88
348,38,546,462,0,-83
348,39,63,499,0,55
348,40,546,462,0,-83
348,41,546,464,0,-81
348,42,62,499,1,52
348,43,728,374,0,-253
348,44,696,673,0,9
348,45,695,671,1,13
348,46,146,693,0,-105
348,47,728,353,0,58
348,48,728,372,0,-248
348,49,151,694,1,-110
349,0,546,464,0,-81
349,1,376,370,0,-265
349,2,565,461,0,-221
349,3,146,694,0,-106
349,4,470,82,1,69
349,5,695,671,1,10
349,6,61,499,1,55
349,7,726,352,1,71
349,8,726,352,1,73
349,9,63,498,0,57
349,10,61,496,1,51
349,11,148,694,1,-105
349,12,726,372,0,-240
349,13,564,462,0,-222
349,14,566,461,0,-225
349,15,547,461,0,-98
349,16,149,693,1,-107
349,17,725,351,1,79
349,18,694,668,1,11
349,19,562,463,0,-224
349,20,376,373,0,-266
349,21,382,371,0,85
349,22,536,537,0,10
349,23,727,353,0,63
349,24,546,463,0,-83
349,25,726,354,0,49
349,26,726,373,0,-253
349,27,381,370,0,-265
349,28,61,499,1,55
349,29,546,464,0,-81
349,30,546,459,0,-91
349,31,380,372,0,85
349,32,149,694,1,-110
349,33,380,370,0,-259
349,34,547,463,0,-93
349,35,724,350,1,73
349,36,469,82,1,67
349,37,552,460,0,-89
349,38,549,462,0,-84
349,39,61,498,1,55
349,40,550,462,0,-84
349,41,549,464,0,-81
349,42,60,497,1,53
349,43,725,374,0,-259
349,44,695,670,1,10
349,45,694,668,1,13
349,46,149,694,1,-106
349,47,725,352,0,62
349,48,725,373,0,-253
349,49,154,695,1,-109
350,0,549,463,0,-81
350,1,373,371,0,-266
350,2,563,464,0,-223
350,3,149,695,0,-105
350,4,467,81,1,69
350,5,694,668,1,11
350,6,59,498,1,55
350,7,723,352,1,73
350,8,723,352,1,76
350,9,60,496,1,58
350,10,59,494,1,52
350,11,151,695,0,-105
350,12,723,373,0,-245
350,13,562,465,0,-223
350,14,564,464,0,-226
350,15,550,461,0,-98
350,16,152,694,0,-107
350,17,722,351,1,81
350,18,693,665,1,11
350,19,560,466,0,-225
350,20,373,373,0,-268
350,21,379,371,0,85
350,22,536,535,0,10
350,23,725,352,0,66
350,24,550,463,0,-83
350,25,724,352,0,52
350,26,723,373,0,-259
350,27,378,370,0,-265
350,28,59,497,1,55
350,29,550,463,0,-81
350,30,550,459,0,-92
350,31,377,372,0,84
350,32,151,695,1,-110
350,33,377,371,0,-259
350,34,550,463,0,-93
350,35,721,349,1,77
350,36,466,81,1,66
350,37,555,460,0,-91
350,38,552,462,0,-85
350,39,58,496,1,55
350,40,553,462,0,-85
350,41,552,463,0,-81
350,42,57,495,1,53
350,43,722,375,1,-265
350,44,695,667,1,10
350,45,693,665,1,13
350,46,152,694,0,-106
350,47,722,351,0,65
350,48,722,374,0,-258
350,49,157,696,1,-109
351,0,552,463,0,-82
351,1,370,371,0,-266
351,2,561,466,0,-223
351,3,152,696,1,-105
351,4,465,80,1,70
351,5,694,665,1,11
351,6,56,496,1,54
351,7,720,351,1,76
351,8,720,351,1,78
351,9,58,495,1,57
351,10,56,493,1,52
351,11,154,696,1,-105
351,12,720,374,0,-250
351,13,559,467,0,-224
351,14,561,466,0,-228
351,15,554,462,0,-99
351,16,154,695,1,-107
351,17,719,350,1,83
351,18,693,662,1,10
351,19,557,468,0,-227
351,20,370,373,0,-269
351,21,376,371,0,86
351,22,535,532,0,10
351,23,722,350,1,69
351,24,553,462,0,-84
351,25,721,350,0,56
351,26,720,374,1,-264
351,27,375,370,0,-264
351,28,56,495,1,54
351,29,553,463,0,-82
351,30,553,460,0,-94
351,31,374,371,0,85
351,32,154,696,1,-110
